Term,NObs,FreqObs,Obs.Exp,pValue,PMI_Term,PMI,NPMI,Stopword
virginal,20,5.38E-06,20,2.10E-05,virginal,8.403398831,0.496036403,FALSE
dramatic,127,3.41E-05,4.884615385,3.62E-17,dramatic,7.441510233,0.495991816,FALSE
distinguished,363,9.76E-05,3.076271186,4.81E-30,distinguished,6.935959236,0.495858944,FALSE
vastly,94,2.53E-05,4.947368421,4.04E-13,vastly,7.544423739,0.495708937,FALSE
elogium,26,6.99E-06,13,3.03E-06,elogium,8.316998345,0.495696826,FALSE
book,1223,0.000328721,1.744650499,6.24E-33,book,6.34339147,0.495684752,FALSE
species,654,0.000175784,2.172757475,9.77E-31,species,6.622957245,0.495608534,FALSE
at,10026,0.002694815,0.587621615,0,at,5.284981894,0.495607396,TRUE
surrounding,149,4.00E-05,4.966666667,3.59E-20,surrounding,7.38717201,0.495571682,FALSE
attainments,60,1.61E-05,5.454545455,2.63E-09,attainments,7.719212911,0.495490275,FALSE
steep,149,4.00E-05,4.65625,3.00E-19,steep,7.360262927,0.495486811,FALSE
one,6601,0.001774234,0.722763605,4.11E-91,one,5.491077276,0.495472175,FALSE
elegancy,30,8.06E-06,10,1.40E-06,elegancy,8.143380322,0.495461881,FALSE
buskin,22,5.91E-06,11,3.59E-05,buskin,8.343224757,0.495430994,FALSE
mysteriousness,6,1.61E-06,Inf,0.031249937,mysteriousness,8.878948409,0.495391311,FALSE
pome,56,1.51E-05,7,5.56E-10,pome,7.823844487,0.495362015,FALSE
illustrations,42,1.13E-05,10.5,5.10E-09,illustrations,8.018823449,0.495357716,FALSE
sung,266,7.15E-05,3.594594595,1.48E-26,sung,7.086848542,0.495338001,FALSE
characteristics,30,8.06E-06,10,1.40E-06,characteristics,8.173818732,0.495321699,FALSE
earthly,301,8.09E-05,3.5,4.59E-29,earthly,7.036178566,0.495285355,FALSE
kindle,126,3.39E-05,5.25,6.69E-18,kindle,7.451132997,0.495243677,FALSE
here,2904,0.000780545,1.071191442,0.010363537,here,5.891274238,0.495198143,TRUE
domes,61,1.64E-05,6.777777778,1.28E-10,domes,7.778873705,0.495178112,FALSE
impart,189,5.08E-05,4.108695652,9.05E-22,impart,7.239940832,0.495044746,FALSE
orbs,93,2.50E-05,6.2,6.40E-15,orbs,7.609018839,0.495038334,FALSE
discovers,148,3.98E-05,4.625,4.95E-19,discovers,7.360344329,0.495021266,FALSE
understandings,114,3.06E-05,5.181818182,3.62E-16,understandings,7.485774682,0.49493054,FALSE
beaut,171,4.60E-05,4.071428571,1.16E-19,beaut,7.267796866,0.494895006,FALSE
burk,11,2.96E-06,11,0.006347617,burk,8.562345486,0.49483784,FALSE
shadowy,56,1.51E-05,7,5.56E-10,shadowy,7.817002087,0.494823128,FALSE
incomparably,49,1.32E-05,7,7.45E-09,incomparably,7.838930213,0.494804466,FALSE
satirise,12,3.23E-06,12,0.003417943,satirise,8.677190232,0.494802226,FALSE
pastorals,26,6.99E-06,13,3.03E-06,pastorals,8.216775256,0.494758332,FALSE
strengthens,70,1.88E-05,8.75,1.74E-13,strengthens,7.835461561,0.494695664,FALSE
theorists,11,2.96E-06,11,0.006347617,theorists,8.56206577,0.494676185,FALSE
grecian,213,5.73E-05,4.176470588,1.03E-24,grecian,7.199844373,0.49450444,FALSE
methodical,40,1.08E-05,8,7.88E-08,methodical,7.956221242,0.494489589,FALSE
verve,16,4.30E-06,16,0.000274654,verve,8.411301735,0.494474403,FALSE
ample,451,0.000121221,2.505555556,8.91E-28,ample,6.78225471,0.494471906,FALSE
colossal,24,6.45E-06,12,1.05E-05,colossal,8.252714781,0.494325627,FALSE
occult,47,1.26E-05,6.714285714,2.29E-08,occult,7.844644013,0.4943082,FALSE
instructive,46,1.24E-05,7.666666667,1.03E-08,instructive,7.90719182,0.494273215,FALSE
doeuvre,23,6.18E-06,11.5,1.94E-05,doeuvre,8.226483281,0.494268898,FALSE
expansive,31,8.33E-06,7.75,3.47E-06,expansive,8.069576384,0.494190672,FALSE
heroes,238,6.40E-05,3.661538462,2.42E-24,heroes,7.117564294,0.494109928,FALSE
theban,45,1.21E-05,7.5,1.83E-08,theban,7.927861125,0.494085958,FALSE
cotillion,7,1.88E-06,Inf,0.015624956,cotillion,8.899083439,0.494068841,FALSE
my,8213,0.002207512,0.642745344,3.80E-220,my,5.368175809,0.493871859,TRUE
propriety,305,8.20E-05,3.080808081,1.64E-25,propriety,6.972643215,0.493783515,FALSE
mols,136,3.66E-05,3.777777778,7.07E-15,mols,7.307655388,0.493733177,FALSE
patriotism,76,2.04E-05,5.846153846,5.45E-12,patriotism,7.636389378,0.493646926,FALSE
diffused,123,3.31E-05,4.730769231,2.75E-16,diffused,7.414898665,0.493609761,FALSE
indeed,1710,0.000459618,1.327639752,1.33E-14,indeed,6.124519385,0.493591396,FALSE
preceptress,6,1.61E-06,Inf,0.031249937,preceptress,8.81012322,0.493554885,FALSE
auguste,63,1.69E-05,6.3,1.55E-10,auguste,7.731260771,0.493509876,FALSE
earth,1725,0.00046365,1.423267327,2.71E-21,earth,6.143832706,0.493490033,FALSE
transition,73,1.96E-05,6.083333333,8.09E-12,transition,7.662782715,0.493488564,FALSE
verities,14,3.76E-06,14,0.000976552,verities,8.427935439,0.493403936,FALSE
congenial,79,2.12E-05,5.642857143,3.62E-12,congenial,7.623698998,0.493365187,FALSE
theism,15,4.03E-06,15,0.000518792,theism,8.498201631,0.493357295,FALSE
shade,286,7.69E-05,3.213483146,3.19E-25,shade,7.00508717,0.493350744,FALSE
excite,316,8.49E-05,3.098039216,1.47E-26,excite,6.958398201,0.493271361,FALSE
easy,750,0.000201587,2.083333333,3.86E-32,easy,6.542687902,0.493248756,FALSE
amiable,353,9.49E-05,2.674242424,2.60E-24,amiable,6.872829943,0.493243758,FALSE
contrasted,63,1.69E-05,7,4.18E-11,contrasted,7.74912145,0.493056858,FALSE
clear,819,0.000220133,1.844594595,2.88E-26,clear,6.471682114,0.493028888,FALSE
flours,14,3.76E-06,14,0.000976552,flours,8.580938381,0.493022609,FALSE
ovid,182,4.89E-05,3.791666667,1.48E-19,ovid,7.208128429,0.49291647,FALSE
dogmas,22,5.91E-06,11,3.59E-05,dogmas,8.195830392,0.492889921,FALSE
epistolary,30,8.06E-06,10,1.40E-06,epistolary,8.135622115,0.492870658,FALSE
realgar,6,1.61E-06,Inf,0.031249937,realgar,8.828948349,0.492859817,FALSE
uprears,8,2.15E-06,Inf,0.007812471,uprears,8.739595109,0.492801622,FALSE
inventive,29,7.79E-06,7.25,1.09E-05,inventive,8.061626106,0.492764335,FALSE
ambages,16,4.30E-06,16,0.000274654,ambages,8.504196615,0.492749424,FALSE
alone,1228,0.000330065,1.675306958,3.37E-29,alone,6.303193474,0.492694356,FALSE
man,4258,0.001144477,0.892288349,6.55E-08,man,5.684642531,0.492687289,TRUE
antimony,110,2.96E-05,4.583333333,2.36E-14,antimony,7.433327648,0.492675646,FALSE
wafts,26,6.99E-06,8.666666667,1.52E-05,wafts,8.112959862,0.492636736,FALSE
flashes,48,1.29E-05,8,3.26E-09,flashes,7.866900548,0.492631542,FALSE
initiated,69,1.85E-05,6.9,5.54E-12,initiated,7.714824907,0.492522735,FALSE
predominance,25,6.72E-06,12.5,5.65E-06,predominance,8.33478326,0.492495296,FALSE
carpets,57,1.53E-05,8.142857143,7.64E-11,carpets,7.842611863,0.49244187,FALSE
throngs,30,8.06E-06,7.5,6.16E-06,throngs,8.043786979,0.492437479,FALSE
sal,233,6.26E-05,3.426470588,2.64E-22,sal,7.085265243,0.492408414,FALSE
repressed,60,1.61E-05,10,2.73E-12,repressed,7.887202524,0.492295561,FALSE
productive,106,2.85E-05,4.416666667,1.71E-13,productive,7.425372191,0.492274583,FALSE
prepares,91,2.45E-05,5.352941176,2.07E-13,prepares,7.546729449,0.492186476,FALSE
meteors,61,1.64E-05,7.625,3.24E-11,meteors,7.768561423,0.492140324,FALSE
impression,298,8.01E-05,3.104166667,3.48E-25,impression,6.967851299,0.492135623,FALSE
composes,32,8.60E-06,10.66666667,4.18E-07,composes,8.063013263,0.492127143,FALSE
beamed,48,1.29E-05,8,3.26E-09,beamed,7.864012914,0.492119349,FALSE
varied,167,4.49E-05,4.073170732,3.07E-19,varied,7.248100892,0.492082382,FALSE
acuteness,55,1.48E-05,7.857142857,2.43E-10,acuteness,7.837861598,0.492064375,FALSE
opifex,14,3.76E-06,14,0.000976552,opifex,8.513522684,0.492016256,FALSE
babillard,8,2.15E-06,8,0.039062387,babillard,8.65737595,0.49200518,FALSE
choral,36,9.68E-06,9,1.86E-07,choral,8.055652057,0.491980251,FALSE
triumphant,169,4.54E-05,3.930232558,7.43E-19,triumphant,7.232470689,0.491939104,FALSE
mount,433,0.000116383,2.547058824,2.02E-27,mount,6.779083652,0.491925391,FALSE
hauberk,10,2.69E-06,Inf,0.001953113,hauberk,8.775791596,0.491872241,FALSE
veneration,210,5.64E-05,4.117647059,4.32E-24,veneration,7.171928533,0.491862254,FALSE
ornature,6,1.61E-06,Inf,0.031249937,ornature,8.906420229,0.491817348,FALSE
once,1569,0.00042172,1.345626072,1.34E-14,once,6.142337627,0.491796783,TRUE
unriddle,18,4.84E-06,9,0.000402444,unriddle,8.269567939,0.491794193,FALSE
resplendent,50,1.34E-05,8.333333333,1.02E-09,resplendent,7.856150177,0.491793216,FALSE
glaciers,21,5.64E-06,10.5,6.60E-05,glaciers,8.331182291,0.4917736,FALSE
misplaced,37,9.94E-06,7.4,4.43E-07,misplaced,7.957499645,0.491770996,FALSE
track,130,3.49E-05,4.642857143,6.52E-17,track,7.371515369,0.491757357,FALSE
justly,425,0.000114233,2.777777778,1.39E-30,justly,6.810931296,0.49171084,FALSE
agitates,20,5.38E-06,10,0.000121114,agitates,8.243832776,0.491686037,FALSE
architecture,97,2.61E-05,5.105263158,8.63E-14,architecture,7.488942672,0.49144571,FALSE
nebulas,7,1.88E-06,Inf,0.015624956,nebulas,8.719236123,0.491436295,FALSE
personified,19,5.11E-06,9.5,0.000221248,personified,8.320003504,0.49141962,FALSE
upon,5926,0.001592806,0.696357227,2.96E-103,upon,5.484108201,0.491398879,FALSE
seems,1109,0.00029808,1.719379845,9.83E-29,seems,6.334067564,0.491383964,FALSE
beatifical,8,2.15E-06,8,0.039062387,beatifical,8.649540393,0.491369265,FALSE
outline,64,1.72E-05,7.111111111,2.38E-11,outline,7.731995937,0.49134422,FALSE
reverence,346,9.30E-05,3.117117117,3.66E-29,reverence,6.913807826,0.491325388,FALSE
unseen,117,3.14E-05,4.178571429,3.89E-14,unseen,7.365563818,0.491244906,FALSE
arces,38,1.02E-05,12.66666667,1.05E-08,arces,8.051736137,0.491195099,FALSE
titian,45,1.21E-05,9,4.21E-09,titian,7.909101126,0.491097138,FALSE
mos,224,6.02E-05,2.909090909,8.41E-18,mos,7.029291321,0.491052813,FALSE
venerated,25,6.72E-06,12.5,5.65E-06,venerated,8.16139234,0.490971047,FALSE
plainness,68,1.83E-05,5.666666667,1.20E-10,plainness,7.655008714,0.490880532,FALSE
pagan,161,4.33E-05,4.6,1.64E-20,pagan,7.28455624,0.490879446,FALSE
aures,61,1.64E-05,7.625,3.24E-11,aures,7.759118391,0.490842526,FALSE
beneath,466,0.000125253,2.427083333,3.27E-27,beneath,6.728882001,0.490836162,FALSE
throughout,409,0.000109932,2.605095541,6.93E-27,throughout,6.794414672,0.490796605,FALSE
chorus,148,3.98E-05,4,6.33E-17,chorus,7.267324865,0.490787044,FALSE
loneliness,21,5.64E-06,10.5,6.60E-05,loneliness,8.185810781,0.490641131,FALSE
subtlety,82,2.20E-05,5.125,7.38E-12,subtlety,7.550767118,0.490632819,FALSE
principle,558,0.000149981,1.957894737,3.32E-21,principle,6.595873517,0.490628264,FALSE
sultana,27,7.26E-06,6.75,3.40E-05,sultana,8.030350901,0.490614641,FALSE
mix,301,8.09E-05,2.98019802,3.44E-24,mix,6.938347918,0.490570598,FALSE
blends,23,6.18E-06,11.5,1.94E-05,blends,8.188526045,0.490561874,FALSE
bolivar,8,2.15E-06,Inf,0.007812471,bolivar,8.684720722,0.490558589,FALSE
point,1704,0.000458006,1.265033408,1.09E-10,point,6.084475788,0.490551421,FALSE
perhaps,1232,0.00033114,1.484337349,8.01E-19,perhaps,6.243567783,0.490507865,FALSE
che,863,0.000231959,1.801670146,6.39E-26,che,6.423927643,0.490483634,FALSE
observes,306,8.22E-05,2.886792453,1.36E-23,observes,6.920041205,0.49048003,FALSE
gaze,198,5.32E-05,3.96,5.07E-22,gaze,7.166748394,0.490469815,FALSE
clinquant,10,2.69E-06,10,0.011718692,clinquant,8.675771155,0.490469684,FALSE
phrase,221,5.94E-05,3.25,4.79E-20,phrase,7.06682298,0.490463366,FALSE
wearied,137,3.68E-05,4.892857143,1.90E-18,wearied,7.358473666,0.49045726,FALSE
sublimations,7,1.88E-06,Inf,0.015624956,sublimations,8.804115696,0.490430505,FALSE
some,4197,0.001128081,0.847365233,2.74E-15,some,5.65472388,0.490404864,TRUE
sweet,720,0.000193524,1.914893617,1.49E-25,sweet,6.502715765,0.490396937,FALSE
ides,200,5.38E-05,3.636363636,1.58E-20,ides,7.137188451,0.490387543,FALSE
paradox,64,1.72E-05,6.4,8.96E-11,paradox,7.705080524,0.490383981,FALSE
grouping,8,2.15E-06,Inf,0.007812471,grouping,8.684076707,0.4903116,FALSE
will,6473,0.00173983,0.679009756,3.24E-130,will,5.438386995,0.490282273,TRUE
profounder,12,3.23E-06,12,0.003417943,profounder,8.661343109,0.490267693,FALSE
sweetness,180,4.84E-05,3.829787234,1.55E-19,sweetness,7.1855151,0.490266887,FALSE
inexpressive,7,1.88E-06,Inf,0.015624956,inexpressive,8.737895763,0.490221968,FALSE
despise,265,7.12E-05,3.011363636,9.77E-22,despise,6.9793077,0.490156082,FALSE
inexpressible,90,2.42E-05,5.294117647,3.50E-13,inexpressible,7.523594457,0.490130043,FALSE
eurus,29,7.79E-06,14.5,4.63E-07,eurus,8.160997622,0.490101565,FALSE
rolled,200,5.38E-05,4.166666667,3.07E-23,rolled,7.178609805,0.490095108,FALSE
worlds,270,7.26E-05,3.214285714,6.79E-24,worlds,6.994078849,0.490091225,FALSE
esprits,97,2.61E-05,5.105263158,8.63E-14,esprits,7.483683646,0.490090878,FALSE
example,772,0.0002075,1.915632754,2.57E-27,example,6.477437263,0.490084665,FALSE
thunders,112,3.01E-05,5.090909091,1.02E-15,thunders,7.440819602,0.490079925,FALSE
languid,114,3.06E-05,3.677419355,2.35E-12,languid,7.324069267,0.49005326,FALSE
transcription,9,2.42E-06,9,0.021484292,transcription,8.622633001,0.490030712,FALSE
ezekiel,76,2.04E-05,5.428571429,1.78E-11,ezekiel,7.588950091,0.489983833,FALSE
only,4104,0.001103084,0.876923077,8.21E-10,only,5.670074281,0.489972419,TRUE
rising,413,0.000111007,2.58125,9.23E-27,rising,6.779177866,0.489960451,FALSE
however,1528,0.0004107,1.265948633,8.97E-10,however,6.115549863,0.489954692,FALSE
systems,105,2.82E-05,5.25,4.13E-15,systems,7.46332827,0.489950611,FALSE
meanness,114,3.06E-05,5.181818182,3.62E-16,meanness,7.434099256,0.489930741,FALSE
uncommonly,64,1.72E-05,5.333333333,1.00E-09,uncommonly,7.636408333,0.48986053,FALSE
cicero,271,7.28E-05,3.265060241,2.09E-24,cicero,6.994134097,0.489859123,FALSE
ups,33,8.87E-06,8.25,1.08E-06,ups,7.956236888,0.489782807,FALSE
transfix,13,3.49E-06,13,0.001831038,transfix,8.462568906,0.489780969,FALSE
hills,405,0.000108857,2.484662577,9.28E-25,hills,6.772102077,0.489767223,FALSE
gracefulness,32,8.60E-06,8,1.94E-06,gracefulness,8.007709269,0.489763049,FALSE
navet,21,5.64E-06,10.5,6.60E-05,navet,8.173267714,0.489728484,FALSE
diffusive,40,1.08E-05,8,7.88E-08,diffusive,7.907470435,0.489663392,FALSE
pinnacles,21,5.64E-06,10.5,6.60E-05,pinnacles,8.191810391,0.489605001,FALSE
blowing,112,3.01E-05,4.666666667,8.67E-15,blowing,7.39904366,0.489529318,FALSE
panorama,8,2.15E-06,8,0.039062387,panorama,8.658982848,0.489520587,FALSE
anthem,36,9.68E-06,7.2,7.84E-07,anthem,7.901726719,0.489404542,FALSE
mondes,23,6.18E-06,11.5,1.94E-05,mondes,8.15371252,0.489351428,FALSE
storied,13,3.49E-06,13,0.001831038,storied,8.386766691,0.489315246,FALSE
melody,108,2.90E-05,4.5,6.38E-14,melody,7.39532587,0.489301754,FALSE
scenic,10,2.69E-06,10,0.011718692,scenic,8.49539361,0.489191729,FALSE
livor,14,3.76E-06,14,0.000976552,livor,8.45114021,0.48911952,FALSE
stile,48,1.29E-05,6,4.69E-08,stile,7.755231233,0.489118638,FALSE
notes,423,0.000113695,2.376404494,5.67E-24,notes,6.737207254,0.489056399,FALSE
craggy,71,1.91E-05,5.916666667,2.39E-11,craggy,7.633355056,0.489027395,FALSE
canticle,11,2.96E-06,11,0.006347617,canticle,8.44438477,0.48900738,FALSE
rhapsody,25,6.72E-06,8.333333333,2.74E-05,rhapsody,8.097204029,0.488941698,FALSE
caput,137,3.68E-05,3.805555556,4.45E-15,caput,7.256092516,0.488890119,FALSE
ultra,101,2.71E-05,4.590909091,2.74E-13,ultra,7.427390845,0.488880161,FALSE
natura,180,4.84E-05,3.6,2.02E-18,natura,7.151847174,0.488869364,FALSE
amplified,20,5.38E-06,10,0.000121114,amplified,8.279467311,0.488822743,FALSE
folium,24,6.45E-06,8,4.92E-05,folium,8.059444898,0.488659401,FALSE
refinements,46,1.24E-05,5.75,1.38E-07,refinements,7.770853,0.488635198,FALSE
naturally,537,0.000144336,2.191836735,6.15E-26,naturally,6.628018147,0.488600781,FALSE
descends,140,3.76E-05,4.516129032,9.57E-18,descends,7.307223811,0.488594712,FALSE
joy,911,0.000244861,1.650362319,5.07E-21,joy,6.360608101,0.488528795,FALSE
ne,1766,0.00047467,1.259629101,1.06E-10,ne,6.054186116,0.488506343,TRUE
heroin,9,2.42E-06,Inf,0.003906231,heroin,8.737170754,0.488490533,FALSE
lays,326,8.76E-05,2.739495798,2.44E-23,lays,6.864062808,0.488458843,FALSE
appalling,27,7.26E-06,9,8.43E-06,appalling,8.025674435,0.488426841,FALSE
lawgiver,81,2.18E-05,5.4,4.03E-12,lawgiver,7.54217689,0.488290462,FALSE
ordains,70,1.88E-05,7,3.16E-12,ordains,7.682413865,0.488259101,FALSE
alto,243,6.53E-05,3.283783784,3.66E-22,alto,7.014978166,0.488189637,FALSE
topic,104,2.80E-05,4.727272727,6.07E-14,topic,7.413036834,0.488112702,FALSE
mankind,822,0.000220939,1.929577465,1.68E-29,mankind,6.44170464,0.488110842,FALSE
fumy,7,1.88E-06,Inf,0.015624956,fumy,8.89790954,0.488096105,FALSE
locks,170,4.57E-05,3.863636364,1.14E-18,locks,7.184817658,0.488092362,FALSE
strophe,27,7.26E-06,13.5,1.62E-06,strophe,8.184771539,0.488076944,FALSE
adorn,195,5.24E-05,3.482142857,3.39E-19,adorn,7.104520851,0.487957368,FALSE
mocks,42,1.13E-05,6,3.62E-07,mocks,7.805823056,0.487936722,FALSE
calculated,255,6.85E-05,3.269230769,4.45E-23,calculated,6.995038367,0.487928995,FALSE
passionate,106,2.85E-05,4.076923077,1.17E-12,passionate,7.350313943,0.487864395,FALSE
surges,39,1.05E-05,7.8,1.41E-07,surges,7.904577787,0.487845557,FALSE
refrigerated,6,1.61E-06,Inf,0.031249937,refrigerated,8.817840225,0.487828952,FALSE
sapient,20,5.38E-06,10,0.000121114,sapient,8.236636715,0.487776248,FALSE
arrayed,94,2.53E-05,4.7,1.17E-12,arrayed,7.444005133,0.487725015,FALSE
caricature,19,5.11E-06,9.5,0.000221248,caricature,8.231857371,0.487589626,FALSE
coronets,33,8.87E-06,11,2.27E-07,coronets,8.077115657,0.487586103,FALSE
chimerical,66,1.77E-05,6,1.05E-10,chimerical,7.645066591,0.487574704,FALSE
philosophic,70,1.88E-05,5.833333333,4.11E-11,philosophic,7.613688853,0.487474799,FALSE
accurate,182,4.89E-05,3.714285714,3.51E-19,accurate,7.14415589,0.487468873,FALSE
combines,35,9.41E-06,8.75,3.35E-07,combines,7.95413298,0.487461956,FALSE
compatriots,10,2.69E-06,10,0.011718692,compatriots,8.535678028,0.487436445,FALSE
renders,257,6.91E-05,3.023529412,3.17E-21,renders,6.964608248,0.487351066,FALSE
infused,75,2.02E-05,5,9.17E-11,infused,7.532884967,0.487311654,FALSE
endless,215,5.78E-05,3.208955224,2.92E-19,endless,7.039368482,0.487290683,FALSE
rejoicing,128,3.44E-05,4,8.42E-15,rejoicing,7.283469244,0.487258324,FALSE
matchless,102,2.74E-05,5.1,1.96E-14,matchless,7.444265215,0.487254001,FALSE
turrets,54,1.45E-05,6,6.11E-09,turrets,7.703001415,0.487222352,FALSE
mixed,440,0.000118264,2.315789474,8.60E-24,mixed,6.69767237,0.487215823,FALSE
cur,617,0.000165839,1.952531646,3.80E-23,cur,6.531136807,0.487159937,FALSE
intellect,67,1.80E-05,6.090909091,6.12E-11,intellect,7.619854456,0.487156596,FALSE
benumbing,8,2.15E-06,8,0.039062387,benumbing,8.581732961,0.487135502,FALSE
sombre,87,2.34E-05,5.117647059,1.67E-12,sombre,7.486697242,0.4871267,FALSE
talma,6,1.61E-06,Inf,0.031249937,talma,8.70250804,0.487043209,FALSE
remote,254,6.83E-05,2.731182796,2.09E-18,remote,6.929805463,0.487042359,FALSE
ramper,14,3.76E-06,14,0.000976552,ramper,8.382453812,0.487033087,FALSE
ocean,353,9.49E-05,2.694656489,1.41E-24,ocean,6.818426498,0.486991245,FALSE
minstrelsy,16,4.30E-06,16,0.000274654,minstrelsy,8.305451328,0.486920172,FALSE
power,2333,0.00062707,1.083101207,0.007851049,power,5.90031229,0.486914158,FALSE
brilliant,156,4.19E-05,4.216216216,1.38E-18,brilliant,7.231068108,0.486832617,FALSE
genres,40,1.08E-05,8,7.88E-08,genres,7.892384449,0.48678698,FALSE
inspirer,48,1.29E-05,6.857142857,1.31E-08,inspirer,7.763793146,0.486780108,FALSE
merit,582,0.000156432,2.056537102,1.36E-24,merit,6.564065552,0.486759505,FALSE
mien,200,5.38E-05,3.278688525,1.93E-18,mien,7.064382407,0.486705477,FALSE
sounds,281,7.55E-05,2.867346939,1.38E-21,sounds,6.90999003,0.48669229,FALSE
surround,125,3.36E-05,4.310344828,2.10E-15,surround,7.312949022,0.486637712,FALSE
elaborately,17,4.57E-06,17,0.000144956,elaborately,8.33656574,0.486630043,FALSE
humility,270,7.26E-05,3.253012048,3.20E-24,humility,6.961988523,0.486567698,FALSE
contain,369,9.92E-05,2.5625,8.51E-24,contain,6.782541844,0.486549904,FALSE
e,5855,0.001573723,0.674150835,1.01E-122,e,5.441005154,0.486545701,FALSE
unsullied,42,1.13E-05,7,1.01E-07,unsullied,7.802681702,0.486502409,FALSE
reasoner,24,6.45E-06,12,1.05E-05,reasoner,8.128918131,0.486423423,FALSE
unconfined,41,1.10E-05,6.833333333,1.77E-07,unconfined,7.802455158,0.486357667,FALSE
ancient,1083,0.000291092,1.611607143,8.12E-23,ancient,6.276748966,0.486331388,FALSE
eleve,18,4.84E-06,9,0.000402444,eleve,8.185336611,0.486330878,FALSE
florilegium,7,1.88E-06,Inf,0.015624956,florilegium,8.676262001,0.486293731,FALSE
imprime,33,8.87E-06,8.25,1.08E-06,imprime,7.96539942,0.48628919,FALSE
mathematics,92,2.47E-05,4.842105263,1.12E-12,mathematics,7.44023412,0.486191567,FALSE
medio,90,2.42E-05,4.285714286,2.31E-11,medio,7.406421142,0.486173895,FALSE
excel,189,5.08E-05,3.78,3.35E-20,excel,7.12290957,0.486161947,FALSE
compeers,16,4.30E-06,16,0.000274654,compeers,8.33430812,0.4861321,FALSE
roars,57,1.53E-05,6.333333333,1.18E-09,roars,7.67071848,0.48611275,FALSE
mild,309,8.31E-05,3,5.30E-25,mild,6.888294367,0.486070844,FALSE
aspect,121,3.25E-05,3.903225806,9.21E-14,aspect,7.275801916,0.48601719,FALSE
cataract,36,9.68E-06,9,1.86E-07,cataract,7.921343558,0.485955845,FALSE
glens,28,7.53E-06,14,8.68E-07,glens,8.120836784,0.485939846,FALSE
lucifers,10,2.69E-06,10,0.011718692,lucifers,8.609985366,0.485918095,FALSE
discerning,92,2.47E-05,4.842105263,1.12E-12,discerning,7.439065333,0.485896365,FALSE
humble,580,0.000155894,2.093862816,1.86E-25,humble,6.561926605,0.485829323,FALSE
haughtiness,58,1.56E-05,5.272727273,7.55E-09,haughtiness,7.604195157,0.485824549,FALSE
pathetical,19,5.11E-06,9.5,0.000221248,pathetical,8.179573722,0.485805212,FALSE
sounding,124,3.33E-05,4,2.24E-14,sounding,7.275422091,0.485783445,FALSE
cowslips,22,5.91E-06,11,3.59E-05,cowslips,8.147668997,0.485778091,FALSE
